year,month,cve_ent,cve_mun,organismo,modalidad,destcred,tipocred,gen,rangoedad,rangoingreso,valorvivi,acciones,monto
2021,1,32,56,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Media,1,"1,206,000.00"
2021,1,17,7,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Media,1,"1,080,000.00"
2021,1,25,12,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Media,1,"846,000.00"
2021,1,11,17,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Media,1,"922,082.00"
2021,1,19,6,BANCA (CNBV),Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Media,1,"1,128,000.00"
2021,1,13,48,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,4.01 a 6.00,Media,1,"535,930.00"
2021,1,32,56,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,4.01 a 6.00,Media,1,"1,072,747.00"
2021,1,14,97,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,2,"2,338,900.00"
2021,1,15,53,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"1,478,700.00"
2021,1,26,30,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"1,137,600.00"
2021,1,4,3,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"1,426,500.00"
2021,1,14,120,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"1,427,985.00"
2021,1,27,4,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Residencial,3,"5,735,000.00"
2021,1,22,14,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Residencial,5,"8,753,249.00"
2021,1,15,121,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Residencial,1,"2,255,500.00"
2021,1,25,12,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Residencial,3,"3,335,383.00"
2021,1,14,120,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,Más de 12,Residencial,1,"1,872,849.00"
2021,1,9,14,BANCA (CNBV),Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Residencial,2,"4,146,000.00"
2021,1,4,3,BANCA (CNBV),Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Residencial,1,"1,723,000.00"
2021,1,17,11,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial,2,"5,800,000.00"
2021,1,17,26,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial,1,"1,900,000.00"
2021,1,23,8,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial,2,"5,403,000.00"
2021,1,14,98,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial,2,"4,024,226.00"
2021,1,8,19,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial,1,"2,040,000.00"
2021,1,11,20,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial,4,"9,245,200.00"
2021,1,8,37,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial,1,"1,887,000.00"
2021,1,19,21,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial,1,"2,345,000.00"
2021,1,9,15,BANCA (CNBV),Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Residencial,1,"1,719,896.00"
2021,1,21,114,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial,1,"1,890,000.00"
2021,1,22,6,BANCA (CNBV),Otros programas,Liquidez,Credito individual,Mujer,30 a 59,Más de 12,Residencial,2,"2,413,831.00"
2021,1,15,51,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,Más de 12,Residencial,1,"1,236,566.00"
2021,1,25,12,BANCA (CNBV),Otros programas,Liquidez,Credito individual,Mujer,30 a 59,Más de 12,Residencial,1,"1,650,000.00"
2021,1,16,108,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,9.01 a 12.00,Residencial,1,"1,635,828.00"
2021,1,13,48,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,9.01 a 12.00,Residencial,1,"2,099,884.00"
2021,1,22,11,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,9.01 a 12.00,Residencial,1,"1,765,796.00"
2021,1,17,7,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,9.01 a 12.00,Residencial,1,"700,000.00"
2021,1,8,37,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Residencial,1,"1,797,645.00"
2021,1,30,39,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Residencial,1,"500,000.00"
2021,1,22,14,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,6.01 a 9.00,Residencial,2,"2,401,845.00"
2021,1,23,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,6.01 a 9.00,Residencial,2,"4,338,000.00"
2021,1,5,30,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,6.01 a 9.00,Residencial,3,"5,394,224.00"
2021,1,25,1,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,6.01 a 9.00,Residencial,1,"2,380,000.00"
2021,1,23,5,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Residencial,3,"6,220,000.00"
2021,1,21,140,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Residencial,1,"1,955,000.00"
2021,1,9,14,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Residencial,1,"350,000.00"
2021,1,9,3,BANCA (CNBV),Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,30 a 59,6.01 a 9.00,Residencial,1,"2,000,000.00"
2021,1,2,2,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,6.01 a 9.00,Residencial,1,"1,388,634.00"
2021,1,18,8,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,6.01 a 9.00,Residencial,1,"1,172,000.00"
2021,1,26,30,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,4.01 a 6.00,Residencial,2,"3,902,448.00"
2021,1,15,33,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Residencial,1,"700,000.00"
2021,1,16,53,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Residencial,1,"536,741.00"
2021,1,22,11,BANCA (CNBV),Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Residencial,1,"1,626,300.00"
2021,1,23,8,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Residencial,1,"1,500,000.00"
2021,1,5,35,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.61 a 4.00,Residencial,1,"1,460,000.00"
2021,1,14,97,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Residencial,1,"1,725,340.00"
2021,1,19,18,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.61 a 4.00,Residencial,1,"2,131,800.00"
2021,1,19,6,BANCA (CNBV),Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Residencial,1,"1,286,000.00"
2021,1,17,7,BANCA (CNBV),Otros programas,Liquidez,Credito individual,Mujer,30 a 59,2.6 o menos,Residencial plus,1,"3,595,500.00"
2021,1,14,120,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Residencial plus,1,"1,895,700.00"
2021,1,15,13,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Residencial plus,4,"17,847,500.00"
2021,1,16,53,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Residencial plus,2,"7,186,688.00"
2021,1,9,14,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Residencial plus,12,"42,022,195.00"
2021,1,9,15,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Residencial plus,7,"32,520,088.00"
2021,1,19,49,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Residencial plus,1,"3,351,500.00"
2021,1,8,37,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Residencial plus,3,"9,616,671.00"
2021,1,14,67,BANCA (CNBV),Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,60 o más,Más de 12,Residencial plus,1,"5,040,000.00"
2021,1,6,2,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,Más de 12,Residencial plus,1,"3,844,799.00"
2021,1,11,20,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial plus,1,"4,982,700.00"
2021,1,9,12,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial plus,2,"8,568,336.00"
2021,1,19,39,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Residencial plus,4,"17,777,942.00"
2021,1,8,37,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,60 o más,Más de 12,Residencial plus,1,"2,212,000.00"
2021,1,15,37,BANCA (CNBV),Otros programas,Liquidez,Credito individual,Mujer,60 o más,Más de 12,Residencial plus,1,"1,241,862.00"
2021,1,9,5,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,Más de 12,Residencial plus,1,"2,972,720.00"
2021,1,20,67,BANCA (CNBV),Otros programas,Liquidez,Credito individual,Mujer,30 a 59,Más de 12,Residencial plus,1,"2,000,000.00"
2021,1,30,87,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,9.01 a 12.00,Residencial plus,1,"4,080,000.00"
2021,1,15,54,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,6.01 a 9.00,Residencial plus,1,"1,972,300.00"
2021,1,26,18,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,4.01 a 6.00,Residencial plus,1,"3,442,500.00"
2021,1,19,39,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.61 a 4.00,Residencial plus,1,"3,951,650.00"
2021,1,15,62,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.61 a 4.00,Residencial plus,1,"3,812,723.00"
2021,1,19,38,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,19,33,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,4,0
2021,1,8,36,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,28,33,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,20,385,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,31,105,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,21,174,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,15,64,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,32,5,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,21,125,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,30,128,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,2,0
2021,1,4,5,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,2,0
2021,1,15,13,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,2,0
2021,1,15,60,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,28,3,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,2,0
2021,1,29,54,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,15,99,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,30,115,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,30,74,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,14,20,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,30,87,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,2,0
2021,1,10,13,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,15,91,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,10,38,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,2,0
2021,1,20,79,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,3,0
2021,1,31,38,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,26,2,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,26,19,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,2,0
2021,1,15,35,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,18,4,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,5,21,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,8,17,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,2,0
2021,1,30,39,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,14,74,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,2,0
2021,1,7,87,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,11,15,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,7,69,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,30,68,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,13,51,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,30,131,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,6,2,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,14,53,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,18,20,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,23,4,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,7,17,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,20,318,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,29,25,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,10,12,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,3,0
2021,1,8,38,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,5,9,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,5,31,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,16,102,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,29,43,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,1,3,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,10,32,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,9,13,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,31,63,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,19,9,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,19,44,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,30,118,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,5,7,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,14,6,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,14,119,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,5,32,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,26,12,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,No disponible,1,0
2021,1,15,58,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,No disponible,30 a 59,2.6 o menos,No disponible,1,0
2021,1,28,38,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,9,0
2021,1,22,6,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,1,0
2021,1,7,89,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,7,0
2021,1,20,278,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,1,0
2021,1,30,87,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,3,0
2021,1,19,6,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,11,0
2021,1,15,43,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,2,0
2021,1,22,11,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,1,0
2021,1,21,114,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,20,0
2021,1,15,42,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,3,0
2021,1,22,17,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,1,0
2021,1,9,2,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,5,0
2021,1,10,4,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,1,0
2021,1,15,13,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,5,0
2021,1,26,2,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,1,0
2021,1,5,18,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,9,0
2021,1,28,32,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,3,0
2021,1,19,41,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,3,0
2021,1,1,6,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,1,0
2021,1,32,10,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,5,0
2021,1,7,101,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,15,0
2021,1,25,11,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,6,0
2021,1,16,52,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,6,0
2021,1,8,45,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,2,0
2021,1,22,16,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,3,0
2021,1,15,31,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,3,0
2021,1,15,106,INFONAVIT,Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.6 o menos,No disponible,12,0
